560.	Jordan Bone	$135,350	$160,190
561.	Jaylen Hoard	$129,209	$152,921
562.	Justin Anderson	$125,000	$147,940
563.	Didi Louzada	$123,056	$145,639
563.	Amida Brimah	$123,056	$145,639
565.	Troy Williams	$122,741	$145,266
566.	James Nunnally	$107,674	$127,434
567.	Demetrius Jackson	$92,857	$109,898
568.	Dakota Mathias	$86,132	$101,939
569.	Malik Fitts	$61,528	$72,819
570.	Jeremiah Martin	$58,452	$69,179
571.	Jerian Grant	$50,000	$59,176
572.	Louis King	$49,222	$58,255
573.	Cameron Oliver	$43,070	$50,974
574.	Cam Reynolds	$33,299	$39,410
575.	Andrew White	$25,000	$29,588
575.	Tyler Hall	$25,000	$29,588
577.	Elijah Bryant	$24,611	$29,127
578.	Caleb Homesley	$20,000	$23,670
